#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
2328_g               -           1102 3102at5794           -            734   5.4e-10   36.3   1.8   1   2   1.9e-11   7.7e-09   32.5   0.3    53   144    26   130    19   166 0.69 -
2328_g               -           1102 3102at5794           -            734   5.4e-10   36.3   1.8   2   2     0.022       8.9    2.5   0.1   595   674  1011  1094   958  1098 0.81 -
690_g                -           1007 3102at5794           -            734   9.5e-09   32.2   0.1   1   1   4.4e-11   1.8e-08   31.3   0.1    55   163   425   552   420   564 0.70 -
142_g                -           1375 3102at5794           -            734   1.6e-07   28.1   0.3   1   1   7.9e-10   3.2e-07   27.1   0.3    55   152   779   873   772   891 0.80 -
965_g                -            474 3102at5794           -            734     2e-06   24.5   0.1   1   2   4.8e-09     2e-06   24.5   0.1    54   159    91   216    82   224 0.72 -
965_g                -            474 3102at5794           -            734     2e-06   24.5   0.1   2   2       1.7   6.8e+02   -3.7   0.1   359   424   310   376   307   378 0.71 -
1957_g               -           1067 3102at5794           -            734   0.00032   17.2   0.1   1   1   1.7e-06   0.00071   16.1   0.1    53   150   206   298   200   316 0.78 -
3252_g               -           1209 3102at5794           -            734   0.00094   15.7   0.3   1   1   3.5e-06    0.0014   15.1   0.3    53   153   635   729   597   749 0.77 -
2703_g               -            764 3102at5794           -            734     0.017   11.5   3.6   1   2     0.025        10    2.3   0.0    54    93     5    45     1    55 0.84 -
2703_g               -            764 3102at5794           -            734     0.017   11.5   3.6   2   2   0.00027      0.11    8.8   1.7   110   163   128   184   122   210 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3102at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv/run_apicomplexa_odb10/hmmer_output/initial_run_results/3102at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3102at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:31:46 2023
# [ok]
